NSAID,RA
346398,201.05298027707693
346400,200.91164537276487
346402,200.93170455420665
346414,200.66027463728463
346415,200.5745453050872
346427,200.90124630369343
346434,200.77990686453492
346443,200.7154728767576
346462,200.3576839400349
346482,200.34653130352623
346491,200.21833958101425
346498,199.86791485605173
346501,199.810838628718
346520,200.0626972904396
346547,199.99417981539693
346571,200.215396111982
346575,200.27783246617813
346581,200.20470278901968
346582,200.27429465793685
346586,200.31486125903336
346597,200.3794599062775
346599,200.37122266084404
346602,200.36927314745213
346605,200.3841288146037
346607,200.4371176329092
346613,200.4899274902216
346618,200.7559281674871
346623,200.82828575283804
346624,200.8159511090309
346627,200.6616931571492
346628,200.8124219065757
346631,200.5817689373228
346632,200.63701983122607
346634,200.57994919851336
346643,200.98942639982783
346652,201.23887987023664
346663,200.92462882158404
346671,201.412476559896
346688,201.8293342762627
346691,201.88971945587213
346700,201.4943577018099
346704,201.4223583540281
346717,202.1085093384085
346721,203.3065097562338
346725,203.2688807197612
346731,203.5781470554492
346736,203.8690679527739
346746,203.01390008259105
346753,203.0702799213033
346760,203.0491698459038
346764,202.8912563335506
346779,202.846929541382
346789,202.7508127999369
346809,202.60368420566115
346822,202.57981049821728
346827,202.36889123120736
346831,202.4184413623613
346837,202.33802408797453
346839,202.4007586095628
346843,202.3721258740389
346852,202.21576302365827
346853,202.2257720673139
346864,202.4848484193344
346867,202.40331501408727
346881,202.0970444325073
346884,202.0441920786284
346888,202.02014405792687
346902,202.26857439062584
346904,202.21760474541225
346920,201.71670630312315
346930,201.9426713292524
346949,201.41805820764384
346950,201.7553921100985
346951,201.4553025543996
346961,201.40776795838343
346963,201.24996533115475
346970,201.2223429226912
346974,201.8595623855936
346988,201.4910841477333
346990,201.65641349768364
347004,202.3173557147255
347021,202.6303395322716
347023,202.373169205146
347024,202.61510066625817
347025,202.3831957268896
347026,202.41654478654328
347033,202.26982617394256
347037,202.19358520475865
347039,202.26048001606543
347040,202.10388534731413
347043,202.2453409416644
347054,202.3352809398352
347069,202.4017887573829
347070,202.4286080052897
347071,202.9177167203488
347072,202.96490202153893
347074,202.90229443851825
347075,202.74922168421085
347077,203.0259046962794
347081,202.7018652991437
347083,202.8166673138708
347084,202.79222810577008
347085,202.6714706867648
347086,202.54015817346692
347088,202.7181531460816
347092,203.36954566123728
347094,203.34615354400484
347098,203.10411420201712
347105,202.879481655328
347106,202.8689473344228
347113,203.6368923902787
347114,203.376023513562
347124,203.849747486863
347130,205.56777925819293
347137,206.00399031334075
347150,206.0740433313856
347162,205.34480642082005
347172,205.1219462065692
347176,205.23389280602456
347177,205.20915102937207
347184,204.9600283721226
347200,204.5741500815612
347201,204.80911279254792
347203,204.41768156903584
347223,204.09623581598143
347230,204.23783142315384
347231,204.20456264088943
347234,204.27582100260872
347245,204.0117866351864
347249,203.8767034244784
347253,203.88849250276647
347258,203.6976523535089
347259,203.919807735176
347261,203.500872143357
347269,203.5387762476905
347271,203.3066365286076
347275,203.52847586301303
347279,203.60602128110068
347280,203.555812351177
347283,203.48634583615404
347287,203.4566213571061
347293,203.43187638738075
347298,203.4550381617452
347309,203.2560919005886
347310,203.2507718820877
347318,203.7699617608522
347321,203.83051470346737
347324,203.59794286314224
347327,204.38564341165323
347334,204.43914032900844
347335,203.949062913514
347341,204.524729405284
347343,204.6650472570132
347345,204.5236122950556
347346,204.548713661733
347347,204.55180894599349
347348,204.6725476843565
347350,204.45509217002487
347352,204.19432562339964
347358,204.5813733338261
347372,204.8286866200001
347378,204.845154977172
347387,204.7949556547772
347395,205.1755796627401
347399,205.0871844738632
347404,204.96915667547373
347405,205.32012176834104
347410,205.2069062364466
347412,205.47481647106764
347429,205.42026333517936
347431,205.50811939438887
347432,205.38583236564395
347436,205.43078928066103
347439,205.9469662646965
347445,206.01066201300088
347453,207.46701523965373
347457,207.42660706943968
347476,207.0980829340532
347480,207.8947080432319
347506,206.6278034029416
347509,206.4821083394012
347520,207.0208922182086
347523,207.03168630967207
347526,206.7091821430785
347527,206.7243406640804
347532,206.61799567032608
347538,206.52869104045035
347539,206.56142985329663
347541,206.45011326357903
347543,206.39013879507792
347544,206.3440301357561
347546,206.3485343557533
347548,206.37348055987863
347551,206.21490139908943
347562,206.21542637525064
347563,206.2911227038976
347569,206.14757837212704
347573,206.2871613984968
347575,206.1815552033048
347581,205.98749493050136
347592,205.88951490823803
347598,205.71581755676857
347616,205.6558838833411
347620,205.89179295271205
347625,205.94572600967703
347627,205.8537768938304
347629,205.652663993374
347631,205.67748148250345
347633,205.40317147651425
347653,206.17368880971443
347654,206.16818974345168
347658,206.72932846084225
347663,206.65302211529388
347670,206.2007616111862
347678,206.90890209279544
347682,207.04694229448668
347687,206.57579860718835
347692,206.44665338010336
347697,206.44555704727
347703,206.7653936365344
347710,206.75359647691
347712,207.08479656881644
347716,206.9798447541908
347719,207.10020413056696
347721,207.08579658525048
347725,207.17815666014675
347740,207.3381136698285
347745,207.2535276918068
347747,207.37213885127983
347749,207.6755212357193
347750,207.49101792693
347752,207.71526314133635
347757,207.5466007416552
347768,207.5456191907319
347771,207.6213660998012
347781,208.0035569698376
347782,207.78702645567725
347789,208.17726503552788
347794,207.80198748148624
347795,208.20781318449136
347801,209.9988244546177
347802,210.1796472236195
347808,210.31641933719405
347809,210.3244807481068
347819,209.5192446699492
347829,209.22466894861583
347870,208.92291016313467
347893,208.67534013828725
347896,208.5708056225199
347898,208.5064519175993
347902,208.46402159102084
347903,208.5657142444993
347920,208.272016284955
347922,208.3667278134704
347923,208.3851833565744
347949,208.2185055718256
347957,207.5334940766316
347961,207.62044287355977
347963,208.09451439321185
347969,208.0217638448296
347978,207.91343628241376
347980,207.9524640624364
347985,207.6873372166068
347990,208.33929320942065
347994,208.2483486965846
347996,208.3158068823791
347997,208.27290894276612
347998,208.18144268014245
348005,207.90164730793887
348025,208.53492418072904
348026,208.4269012765621
348029,208.3943250951345
348030,208.5401044819206
348034,208.4370355745079
348038,208.651210793825
348047,208.5437914853792
348056,208.89236522932217
348077,209.2897349304792
348084,209.2172726996268
348096,209.33165612843868
348103,209.36530546828345
348110,209.32839682917452
348125,209.64084753581105
348128,209.495121972938
348132,209.8356039782872
348145,209.86463645206788
348149,210.13440356776184
348153,211.75388228013537
348157,211.80884738709688
348161,212.16874907333604
348162,211.7507689396215
348170,211.98046521044847
348173,211.85802419098812
348175,211.52705618293385
348179,211.4892755583149
348182,211.6640993490244
348195,211.326682528446
348212,211.10932509183732
348213,211.1366698008061
348215,211.21920254332787
348227,210.85744438256268
348233,210.85064703306443
348239,211.0265630805732
348241,210.93618628136764
348258,210.62430397460213
348260,210.6067153738334
348263,210.6597219865592
348265,210.6931327602492
348269,210.63967969324875
348273,210.60819009915363
348277,210.51336533463552
348280,210.4565733806357
348281,210.50078568491136
348282,210.4904801827701
348283,210.31326631495645
348288,210.52460846260217
348289,210.4801462791519
348290,210.50651348823604
348291,210.31402117074325
348297,210.3127189150772
348302,210.3408884492244
348306,210.2264401602595
348309,210.01644347119537
348316,210.30376466949403
348321,209.9506334685532
348323,209.7626087119037
348325,209.9343818282158
348332,210.2272312801141
348333,210.2487781605607
348340,209.83717024373723
348341,209.6935952482359
348342,210.0185235959433
348359,210.29898172350656
348367,209.97201902724763
348368,209.96620141203144
348374,210.66599430098404
348382,210.53851217916227
348396,210.8663017103329
348399,210.7911064053288
348408,210.8304504082955
348410,211.09638869030127
348415,211.20359333817208
348416,211.1581463613665
348418,211.1588834052757
348422,211.34489476856604
348427,211.25325666375687
348430,211.20613539667767
348432,211.2241811103264
348435,211.3801176494143
348444,211.5782616083802
348447,211.4407037095081
348448,211.52700756246503
348449,211.5131548306276
348452,211.37239514973612
348453,211.6500685221208
348454,211.6686584456044
348457,211.49049174651964
348459,211.5317929837861
348494,211.8691351954888
348514,212.27917905105795
348518,212.0723893487204
348526,212.02447891271305
348528,212.08107621415192
348533,212.15351587255523
348534,211.90070530990783
348536,212.1990789098503
348542,211.73535187281132
348547,211.7789655794625
348548,211.77623099766723
348556,211.8261920355968
348557,211.75003986859977
348560,211.8137619661306
348567,211.58396275539693
348569,211.426807003753
348576,211.4169561874073
348580,211.54229936360105
348581,211.42797101571404
348582,211.4773982600373
348586,211.5887960636788
348587,211.37496102573704
348609,211.26887905214565
348610,211.3357738656111
348611,211.23923152848985
348619,211.1696146811217
348628,210.54437718433195
348631,210.55054042322504
348644,210.5577893933253
348653,210.26725335342252
348655,210.18739833037213
348660,210.2108269203899
348661,210.46149727013963
348665,210.52717118166964
348670,210.37932036472213
348674,210.49229141793728
348680,210.34280551174683
348683,210.7066434032492
348684,210.6476311260947
348690,210.76033004557
348692,210.7359309603744
348718,210.94103852894187
348719,211.02344139136017
348720,211.0897571087857
348741,211.4375967210121
348753,211.798388290156
348754,211.7247791075376
348756,211.7488906764717
348774,211.5268096079864
348775,211.626254323716
348776,211.53614684957137
348781,211.64549543094407
348783,211.6770271435268
348803,212.17320362486183
348808,212.1555936647929
348820,212.5774037766656
348821,212.6001372647113
348829,212.45651402398173
348833,212.7801873900566
348838,212.53682729117892
348845,213.89940731110576
348847,214.11195931122748
348849,214.2408604077833
348851,214.02445056339292
348856,214.0752489552342
348869,213.41509809377845
348871,213.7977604756901
348876,213.8599369029837
348879,213.56729414356752
348890,213.25953928019737
348891,213.3111930261411
348892,213.19785874245105
348894,213.2220571825636
348897,213.03530397468072
348908,213.502068939858
348910,213.2181871509164
348911,213.05372169287088
348920,213.0226095167124
348922,213.01132711107203
348926,212.99734848726365
348934,212.9744919396569
348940,212.6632219438453
348953,212.65823459020388
348958,212.6322138764764
348964,212.51285568403807
348967,212.6370593363592
348969,212.59098379277032
348985,212.4202042214716
348986,212.40148051688232
349008,212.4689175056805
349012,212.247409071443
349018,212.1749780765373
349031,212.192455530438
349033,211.94218881647672
349039,211.99651151223927
349046,211.7175979381825
349062,212.056540381249
349076,211.8532791517113
349079,211.93086922754648
349085,212.54175180744417
349099,212.30869186178708
349110,212.7809904432874
349127,212.5605245173106
349132,212.9846624863086
349143,212.88870331850464
349145,212.9669923270569
349150,212.8233731593558
349153,212.8123590415
349154,212.8530057000886
349160,212.7844954741183
349167,212.97162453760484
349170,212.8805099791549
349181,213.23564507233047
349186,213.15030768836127
349188,213.12443957597333
349191,213.27497650165
349210,213.55190195731265
349212,213.63432310970887
349215,213.40396998995564
349223,213.6486337251756
349225,213.8975230205656
349227,213.79389726895624
349232,213.81351860365177
349234,213.8157672156512
349239,214.08624735932173
349241,214.1862956614502
349249,214.7305292039436
349251,214.8821689947621
349252,215.13228470744983
349254,214.7044765112904
349255,214.61153947042783
349256,214.75172224265657
349258,214.88127636243848
349260,214.8464328038258
349262,215.1265002608383
