object_tag,PLATE,FIBERID,MJD,MPA_tag
2501045,2592,238,54178,863485
2504531,2582,443,54139,858720
2504860,2592,505,54178,863672
2503823,2419,26,54139,815452
2506151,2592,563,54178,863720
2504220,2576,401,54086,856017
2505928,2581,49,54085,857984
2504659,2586,390,54169,860601
2504691,2588,323,54174,861562
2506628,2885,224,54497,919208
2503964,2424,84,54448,817558
64888,284,141,51943,10993
2273444,2418,16,53794,815096
2328601,2613,251,54481,873286
2262622,2481,199,54086,827407
2329297,2506,315,54179,840179
2329101,2490,183,54179,831939
2327473,2787,342,54552,912365
2328191,2506,231,54179,840116
2328122,2498,11,54169,835798
2329797,2613,164,54481,873220
2329307,2502,67,54180,837893
2330399,2498,40,54169,835821
2263575,2481,234,54086,827434
2330518,2509,238,54180,841663
2329326,2506,228,54179,840113
2330561,2506,591,54179,840408
2330707,2608,193,54474,870859
2329570,2610,271,54476,871874
2330537,2509,183,54180,841619
2329827,2613,68,54481,873151
2331751,2509,360,54180,841757
2330270,2495,319,54175,834496
2332587,2490,578,54179,832242
2332183,2613,399,54481,873403
2332073,2610,509,54476,872043
2331684,2506,347,54179,840204
2331585,2498,513,54169,836209
2332039,2609,584,54476,871635
2332154,2611,628,54477,872641
2330732,2608,109,54474,870797
2264711,2493,386,54115,833553
2265179,2366,529,53741,810538
2333160,2609,607,54476,871649
2327551,2787,635,54552,912608
2302307,2643,78,54208,879218
2328605,2599,443,54234,866806
2230873,2295,5,53734,797108
2230989,2346,206,53734,801430
2329188,2498,304,54169,836037
2231191,2355,138,53792,805542
2329492,2608,222,54474,870882
1997988,2127,243,53859,736688
2232561,2274,57,53726,788607
2228891,2222,203,53799,772498
2232894,2285,205,53700,792992
2233322,2343,78,53735,800011
2230565,2429,583,53799,819860
2230940,2298,19,53737,798522
2232956,2285,25,53700,792854
2233633,2357,188,53793,806462
2233025,2289,296,53708,794608
2230293,2420,463,54086,816127
2233156,2295,243,53734,797297
2230342,2422,388,54096,816887
2234962,2270,19,53714,786892
2234012,2221,183,53792,771986
2233617,2357,304,53793,806536
2234080,2223,178,53793,772977
2230324,2422,356,54096,816863
2230910,2298,138,53737,798591
2232380,2418,527,53794,815374
2231060,2349,136,53734,802576
2231024,2346,55,53734,801314
2233680,2212,199,53789,767744
2000045,2172,338,54230,760005
2000094,2172,71,54230,759789
2000381,2208,192,53880,766068
2207967,2211,506,53786,767484
2224461,2241,217,54169,781786
2230670,2432,527,54052,821221
2208148,2217,625,53794,770405
2207119,2281,336,53711,791455
2224629,2243,106,53794,782708
2207249,2287,129,53705,793815
2205438,2228,279,53818,775531
2207326,2293,228,53730,796039
2205612,2232,67,53827,777389
2205217,2220,275,53795,771567
189792,601,624,52316,164815
41964,303,293,51615,23248
41862,301,307,51942,22310
2364696,2515,516,54180,844956
2367385,2756,535,54508,897317
44332,279,73,51984,7632
45088,294,240,51986,16909
2368053,2532,208,54589,852666
46873,348,233,51671,40844
45222,296,78,51984,18327
48075,281,154,51614,8731
49206,302,495,51688,22883
45522,302,309,51688,22754
47926,279,424,51984,7914
2244341,2233,372,53845,778121
2246975,2663,234,54234,888311
2244796,2244,524,53795,783416
2245269,2659,13,54498,886407
2244764,2243,562,53794,782979
2247298,2510,330,53877,842242
2318066,2650,568,54505,882641
2247433,2655,437,54184,884834
2318251,2666,243,54230,889670
2496512,1756,491,53080,609591
2496103,2587,123,54138,860890
2497119,2577,7,54086,856184
2500569,2577,637,54086,856625
2498256,2570,21,54081,853722
2502020,2570,468,54081,853946
2498248,1756,523,53080,609607
2498615,2576,76,54086,855855
2498285,2571,187,54055,854145
2500628,2578,152,54093,856739
2500698,2580,195,54092,857639
2501049,2592,232,54178,863482
2500397,2574,628,54084,855507
2500780,2582,25,54139,858413
2293500,2376,87,53770,814642
2354875,2482,471,54175,828147
2356390,2478,206,54097,825911
2355825,2490,572,54179,832240
2355794,2490,482,54179,832171
2355950,2495,612,54175,834735
2357369,2610,248,54476,871859
2357462,2598,450,54232,866323
2357011,2509,610,54180,841966
2356954,2509,331,54180,841733
2357397,2610,97,54476,871739
2357436,2611,91,54477,872218
2357602,2614,214,54481,873732
2357496,2599,327,54234,866722
2358759,2608,286,54474,870923
2359889,2759,6,54534,898384
2359047,2614,304,54481,873801
2357851,2617,1,54502,874962
2358884,2611,294,54477,872375
2357996,2607,401,54184,870545
2359427,2619,19,54506,875981
2358765,2608,289,54474,870926
2359602,2755,204,54507,896544
2359418,2619,51,54506,876003
2358988,2612,51,54480,872680
2361279,2618,169,54506,875599
2359912,2760,90,54506,898952
2339960,2532,449,54589,852836
2341079,2758,269,54523,898078
2361848,2759,12,54534,898390
2342951,2619,437,54506,876270
2342968,2619,495,54506,876309
2214584,2351,100,53786,803763
2321916,2786,141,54540,911690
2342987,2641,342,54230,878473
2371923,2743,152,54259,890730
2372417,2747,425,54233,892750
2320879,2497,80,54154,835343
2321322,2660,310,54504,887060
2373068,2754,84,54240,895979
2373453,2746,68,54232,892064
2216741,2343,14,53735,799979
2371851,2743,358,54259,890874
2371987,2744,465,54272,891428
2373938,2753,249,54234,895620
2373970,2753,98,54234,895503
2374036,2754,81,54240,895976
2373406,2745,167,54231,891682
2373213,2526,210,54582,850126
2373062,2754,296,54240,896134
2373080,1725,444,54266,595763
2374855,2750,73,54242,893997
2375689,2745,623,54231,892012
2374801,2750,227,54242,894113
2375104,2754,174,54240,896044
2373461,2747,306,54233,892661
2375763,2747,582,54233,892874
2378034,2518,313,54243,846653
2484435,2579,587,54068,857470
2377067,2750,616,54242,894423
2484476,2581,171,54085,858074
2485639,2430,205,53815,820039
2374580,2746,309,54232,892224
2486025,2581,505,54085,858306
2484544,2583,186,54095,859008
2484932,2593,230,54175,863933
2484743,2589,309,54174,862063
2374680,2747,39,54233,892456
2484234,2438,136,54056,823900
2485357,2419,209,54139,815581
2486322,2591,313,54140,863056
2272802,2419,502,54139,815780
2282689,2496,520,54178,835174
2349830,2587,178,54138,860931
2272796,2419,476,54139,815759
2283906,2773,425,54533,905516
2348481,2581,23,54085,857963
2347338,2758,539,54523,898297
2347728,2590,431,54175,862642
2348883,2593,169,54175,863890
2349842,2587,152,54138,860911
2348003,2485,179,54176,829460
2348369,2579,76,54068,857111
2348954,2479,150,54174,826352
2350808,2581,598,54085,858370
2349090,2485,89,54176,829384
2349384,2434,55,53826,821802
2349726,2583,636,54095,859333
2351465,2485,568,54176,829753
2350881,2583,572,54095,859281
2352371,2490,331,54179,832055
2352888,2495,130,54175,834357
2352772,2485,63,54176,829362
2285312,2372,626,53768,813174
2354458,2509,308,54180,841716
2262463,2366,227,53741,810312
2339898,2529,552,54585,851665
2341661,2767,199,54243,902556
2262531,2367,165,53763,810710
2262684,2486,149,53876,829921
2341044,2757,160,54509,897507
2342118,2531,102,54572,852153
2341092,2758,237,54523,898054
2343683,2763,553,54507,900865
2342979,2619,556,54506,876348
2343243,2757,497,54509,897775
2343175,2755,631,54507,896890
2343207,2757,346,54509,897661
2341626,2767,318,54243,902646
2343407,2759,555,54534,898805
2345455,2755,323,54507,896649
2344007,2768,381,54265,903175
2341860,2519,48,54570,846935
2344456,2531,166,54572,852198
2345475,2755,413,54507,896715
2345509,2756,323,54508,897147
2345658,2758,510,54523,898275
2263703,2489,150,53857,831416
2263986,2514,311,53882,844287
